cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
120	10	0.2702702702702703	0.015039855617461307	0.014124293785310734	0.014124293785310734	0.014064697609001406
150	14	0.3783783783783784	0.03995362525685034	0.03713527851458886	0.03753351206434316	0.038781163434903045
180	19	0.5135135135135135	0.03456116416552979	0.03247863247863248	0.03270223752151463	0.033216783216783216
210	22	0.5945945945945946	0.08113091579714922	0.07457627118644068	0.07534246575342465	0.07719298245614035
240	24	0.6486486486486487	0.11161829218534271	0.10212765957446808	0.1038961038961039	0.1085972850678733
270	24	0.6486486486486487	0.1655036532351956	0.15286624203821655	0.15894039735099338	0.1791044776119403
300	26	0.7027027027027027	0.20281780359695065	0.18181818181818182	0.18309859154929578	0.18705035971223022
330	26	0.7027027027027027	0.25225498371360644	0.22807017543859648	0.23636363636363636	0.26
360	27	0.7297297297297297	0.29422448239598015	0.2621359223300971	0.2647058823529412	0.2755102040816326
390	28	0.7567567567567568	0.3189747241011036	0.28	0.28	0.2828282828282828
420	30	0.8108108108108109	0.296074761619073	0.2542372881355932	0.25	0.23076923076923078
450	30	0.8108108108108109	0.34407079486275327	0.3	0.3	0.30303030303030304
480	32	0.8648648648648649	0.2749184631383836	0.24060150375939848	0.23880597014925373	0.2302158273381295
510	34	0.918918918918919	0.2628073349306453	0.23129251700680273	0.22972972972972974	0.2251655629139073
540	34	0.918918918918919	0.32353617133006174	0.288135593220339	0.29310344827586204	0.3090909090909091
570	34	0.918918918918919	0.3766635494001873	0.34	0.3541666666666667	0.3953488372093023
600	34	0.918918918918919	0.4235325976766152	0.38636363636363635	0.40963855421686746	0.4788732394366197
630	34	0.918918918918919	0.46518766439212744	0.43037974683544306	0.4594594594594595	0.5573770491803278
660	34	0.918918918918919	0.5024528911127206	0.4722222222222222	0.5074626865671642	0.6296296296296297
690	35	0.9459459459459459	0.4815171970655315	0.44871794871794873	0.47297297297297297	0.5223880597014925
720	35	0.9459459459459459	0.5189911866658538	0.4861111111111111	0.5223880597014925	0.603448275862069
750	35	0.9459459459459459	0.5525785000638769	0.5223880597014925	0.5645161290322581	0.660377358490566
780	35	0.9459459459459459	0.5828540242110115	0.5555555555555556	0.603448275862069	0.7291666666666666
810	36	0.972972972972973	0.6169634152937391	0.5625	0.5806451612903226	0.5714285714285714
840	36	0.972972972972973	0.6417552412384349	0.5901639344262295	0.6101694915254238	0.6428571428571429
870	37	1.0	0.6666047411374109	0.5873015873015873	0.578125	0.5285714285714286
900	37	1.0	0.6829462157060863	0.6166666666666667	0.6166666666666667	0.5967741935483871
930	37	1.0	0.6977605657923738	0.6271186440677966	0.6379310344827587	0.6607142857142857
960	37	1.0	0.711252330297133	0.6491228070175439	0.6727272727272727	0.7115384615384616
990	37	1.0	0.7235910070834615	0.6727272727272727	0.6981132075471698	0.7551020408163265
1020	37	1.0	0.7349184080789274	0.6851851851851852	0.7115384615384616	0.8043478260869565
1050	37	1.0	0.745353950961603	0.6981132075471698	0.74	0.8409090909090909
1080	37	1.0	0.7549989737864591	0.7115384615384616	0.7551020408163265	0.8604651162790697
1110	37	1.0	0.7639400316112901	0.7254901960784313	0.7708333333333334	0.8809523809523809
1140	37	1.0	0.7722514829337385	0.74	0.7872340425531915	0.9024390243902439
1170	37	1.0	0.7799975487703487	0.7551020408163265	0.8043478260869565	0.925
1200	37	1.0	0.7872340425532082	0.7708333333333334	0.8222222222222222	0.925
1230	37	1.0	0.7940096397131836	0.7708333333333334	0.8409090909090909	0.9487179487179487
1260	37	1.0	0.8003670133443748	0.7872340425531915	0.8409090909090909	0.9487179487179487
1290	37	1.0	0.8063437728208839	0.8043478260869565	0.8604651162790697	0.9487179487179487
1320	37	1.0	0.8119729302392462	0.8043478260869565	0.8809523809523809	0.9736842105263158
1350	37	1.0	0.8172842020105369	0.8222222222222222	0.8809523809523809	0.9736842105263158
1380	37	1.0	0.8223036651014146	0.8222222222222222	0.8809523809523809	0.9736842105263158
1410	37	1.0	0.8270546020254583	0.8222222222222222	0.9024390243902439	0.9736842105263158
1440	37	1.0	0.8315582162797366	0.8409090909090909	0.9024390243902439	0.9736842105263158
1470	37	1.0	0.8358331809627243	0.8409090909090909	0.9024390243902439	0.9736842105263158
1500	37	1.0	0.8398965348676146	0.8604651162790697	0.925	1.0
1530	37	1.0	0.8437636000254438	0.8604651162790697	0.925	1.0
1560	37	1.0	0.8474482642003736	0.8604651162790697	0.925	1.0
1590	37	1.0	0.8509631352321944	0.8604651162790697	0.925	1.0
1620	37	1.0	0.8543196851647711	0.8809523809523809	0.9487179487179487	1.0
1650	37	1.0	0.8575283753300185	0.8809523809523809	0.9487179487179487	1.0
1680	37	1.0	0.86059879837607	0.8809523809523809	0.9487179487179487	1.0
1710	37	1.0	0.8635396077862865	0.8809523809523809	0.9487179487179487	1.0
1740	37	1.0	0.8663589324232078	0.9024390243902439	0.9487179487179487	1.0
1770	37	1.0	0.8690641294666894	0.9024390243902439	0.9487179487179487	1.0
1800	37	1.0	0.8716619503781367	0.9024390243902439	0.9487179487179487	1.0
1830	37	1.0	0.8741587213207215	0.9024390243902439	0.9736842105263158	1.0
1860	37	1.0	0.8765601708465011	0.9024390243902439	0.9736842105263158	1.0
1890	37	1.0	0.8788717188042804	0.9024390243902439	0.9736842105263158	1.0
1920	37	1.0	0.88109826787541	0.925	0.9736842105263158	1.0
1950	37	1.0	0.883244437787458	0.925	0.9736842105263158	1.0
1980	37	1.0	0.8853145619993666	0.925	0.9736842105263158	1.0
