cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
1530	290	0.21292217327459617	0.011302423339796358	0.011205997140538661	0.01122377893025776	0.011279657720731234
1560	293	0.21512481644640236	0.02885491296787686	0.028784752922683957	0.029183266932270916	0.0304289126596739
1590	296	0.2173274596182085	0.04157224771657891	0.041122534037232567	0.04145658263305322	0.04249820531227566
1620	302	0.22173274596182085	0.01674312880289401	0.016626293767892535	0.016710009406296685	0.01696343312924788
1650	307	0.22540381791483113	0.02531854356549823	0.025279973649538868	0.025617489986648864	0.02665624728661978
1680	310	0.2276064610866373	0.03543580322566043	0.03466010733452594	0.03446359088382435	0.03374700631395602
1710	310	0.2276064610866373	0.0592710604282087	0.059375598544340165	0.06080816006276971	0.0654837346852556
1740	310	0.2276064610866373	0.08197550068360113	0.08410200759631037	0.08864741206748641	0.10476512335248395
1770	316	0.23201174743024963	0.010599669598947264	0.01054563657600534	0.010591587062175297	0.010731508524077973
1800	316	0.23201174743024963	0.03615590189522113	0.03673991396349262	0.03799446915955272	0.04213895186024803
1830	320	0.23494860499265785	0.0547395993437411	0.053235734486774246	0.052866347265818604	0.05183865219504293
1860	323	0.23715124816446403	0.042015235115910286	0.0413625304136253	0.04145277207392197	0.04167741935483871
1890	325	0.23861967694566813	0.04059135770689367	0.04060977133574909	0.041374920432845325	0.04380053908355795
1920	328	0.24082232011747431	0.047751922564228444	0.047119666714552505	0.04737830420338004	0.04807974201114043
1950	328	0.24082232011747431	0.07238963025090962	0.07314897413024085	0.07573308704687139	0.08444902162718847
1980	329	0.24155653450807635	0.09147429313228878	0.09231200897867564	0.0956673451584763	0.106645056726094
2010	331	0.24302496328928047	0.09509859502172649	0.0921235736153632	0.09136075075903947	0.08770535241123477
2040	333	0.2444933920704846	0.07349892400465842	0.07119948685054522	0.07061068702290077	0.06892982819292072
2070	339	0.2488986784140969	0.01515596053420837	0.015128525526597644	0.015266831794640846	0.015694444444444445
2100	345	0.2533039647577093	0.01732145098533345	0.017217287154406628	0.017312324367723807	0.017601142798836795
2130	354	0.2599118942731278	0.01777272004629075	0.017693807167491377	0.017819389912413167	0.018207066810677363
