cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
30	12	0.17647058823529413	0.019538007530365026	0.018404907975460124	0.018518518518518517	0.018779342723004695
60	25	0.36764705882352944	0.030659172202441937	0.029002320185614848	0.029036004645760744	0.029036004645760744
90	34	0.5	0.055066302257561525	0.05214723926380368	0.05263157894736842	0.05396825396825397
120	41	0.6029411764705882	0.103989854065188	0.09785202863961814	0.09927360774818401	0.10406091370558376
150	46	0.6764705882352942	0.11689961880654104	0.10849056603773585	0.10874704491725769	0.10926365795724466
180	50	0.7352941176470589	0.13048442342302297	0.12077294685990338	0.12048192771084337	0.11961722488038277
210	58	0.8529411764705882	0.13745433000986856	0.12831858407079647	0.1286031042128603	0.12946428571428573
240	58	0.8529411764705882	0.26730391738917475	0.25	0.2555066079295154	0.27488151658767773
270	61	0.8970588235294118	0.31639516979241267	0.28773584905660377	0.2890995260663507	0.2890995260663507
300	61	0.8970588235294118	0.4090163311919246	0.3765432098765432	0.3836477987421384	0.40939597315436244
330	62	0.9117647058823529	0.4818141283011689	0.4397163120567376	0.4460431654676259	0.45925925925925926
360	63	0.9264705882352942	0.4600716749046659	0.42567567567567566	0.43448275862068964	0.45652173913043476
390	64	0.9411764705882353	0.5262712289039405	0.48120300751879697	0.48484848484848486	0.48854961832061067
420	65	0.9558823529411765	0.5780949749412307	0.5241935483870968	0.5241935483870968	0.5241935483870968
450	65	0.9558823529411765	0.623532348747519	0.5752212389380531	0.5803571428571429	0.6074766355140186
480	65	0.9558823529411765	0.6614714513249123	0.6132075471698113	0.6310679611650486	0.6842105263157895
510	65	0.9558823529411765	0.6936269320576033	0.65	0.6701030927835051	0.7386363636363636
540	65	0.9558823529411765	0.7212276215077088	0.6842105263157895	0.7142857142857143	0.7926829268292683
570	66	0.9705882352941176	0.7089924887751242	0.6666666666666666	0.673469387755102	0.6947368421052632
600	68	1.0	0.6819574705371918	0.6181818181818182	0.6126126126126126	0.576271186440678
630	68	1.0	0.7094749342823861	0.6538461538461539	0.6538461538461539	0.6476190476190476
660	68	1.0	0.7326098836986523	0.68	0.6868686868686869	0.7083333333333334
690	68	1.0	0.7523320660978108	0.7010309278350515	0.7157894736842105	0.7640449438202247
720	68	1.0	0.7693447370449273	0.723404255319149	0.7472527472527473	0.8
750	68	1.0	0.7841703951099571	0.7472527472527473	0.7727272727272727	0.8395061728395061
780	68	1.0	0.7972052612027278	0.7640449438202247	0.7906976744186046	0.8717948717948718
810	68	1.0	0.8087553728946754	0.7816091954022989	0.8095238095238095	0.8947368421052632
840	68	1.0	0.8190607005414579	0.7906976744186046	0.8292682926829268	0.918918918918919
870	68	1.0	0.8283121787630758	0.8095238095238095	0.8395061728395061	0.9315068493150684
900	68	1.0	0.8366636463654858	0.8192771084337349	0.8607594936708861	0.9444444444444444
930	68	1.0	0.8442403020001767	0.8292682926829268	0.8717948717948718	0.9577464788732394
960	68	1.0	0.8511451973720273	0.8395061728395061	0.8831168831168831	0.9577464788732394
990	68	1.0	0.8574638977901723	0.85	0.8947368421052632	0.9714285714285714
1020	68	1.0	0.8632679947303158	0.8607594936708861	0.9066666666666666	0.9714285714285714
1050	68	1.0	0.8686178986865022	0.8607594936708861	0.9066666666666666	0.9714285714285714
1080	68	1.0	0.8735649156817574	0.8717948717948718	0.918918918918919	0.9855072463768116
1110	68	1.0	0.878152904763589	0.8831168831168831	0.918918918918919	0.9855072463768116
1140	68	1.0	0.8824195818939956	0.8831168831168831	0.9315068493150684	0.9855072463768116
1170	68	1.0	0.8863975415074266	0.8947368421052632	0.9315068493150684	0.9855072463768116
1200	68	1.0	0.8901151785774526	0.8947368421052632	0.9444444444444444	0.9855072463768116
1230	68	1.0	0.8935971916220735	0.9066666666666666	0.9444444444444444	0.9855072463768116
1260	68	1.0	0.896865307597334	0.9066666666666666	0.9444444444444444	1.0
1290	68	1.0	0.8999386485497912	0.9066666666666666	0.9577464788732394	1.0
1320	68	1.0	0.9028341276822366	0.918918918918919	0.9577464788732394	1.0
1350	68	1.0	0.90556676598606	0.918918918918919	0.9577464788732394	1.0
1380	68	1.0	0.9081498565260415	0.918918918918919	0.9577464788732394	1.0
1410	68	1.0	0.9105954204785047	0.9315068493150684	0.9714285714285714	1.0
1440	68	1.0	0.9129141481614167	0.9315068493150684	0.9714285714285714	1.0
1470	68	1.0	0.9151156162849409	0.9315068493150684	0.9714285714285714	1.0
1500	68	1.0	0.9172085378307168	0.9315068493150684	0.9714285714285714	1.0
1530	68	1.0	0.9192007586309197	0.9315068493150684	0.9714285714285714	1.0
1560	68	1.0	0.9210993112400646	0.9444444444444444	0.9714285714285714	1.0
1590	68	1.0	0.9229107115095619	0.9444444444444444	0.9714285714285714	1.0
1620	68	1.0	0.9246408062159207	0.9444444444444444	0.9855072463768116	1.0
1650	68	1.0	0.9262949253626706	0.9444444444444444	0.9855072463768116	1.0
1680	68	1.0	0.9278780349511884	0.9444444444444444	0.9855072463768116	1.0
1710	68	1.0	0.9293945453421063	0.9577464788732394	0.9855072463768116	1.0
1740	68	1.0	0.9308485937907283	0.9577464788732394	0.9855072463768116	1.0
1770	68	1.0	0.9322439613048682	0.9577464788732394	0.9855072463768116	1.0
1800	68	1.0	0.9335841502984669	0.9577464788732394	0.9855072463768116	1.0
1830	68	1.0	0.9348723117381282	0.9577464788732394	0.9855072463768116	1.0
1860	68	1.0	0.936111473819681	0.9577464788732394	0.9855072463768116	1.0
1890	68	1.0	0.9373043621904065	0.9577464788732394	0.9855072463768116	1.0
1920	68	1.0	0.9384535211773603	0.9577464788732394	0.9855072463768116	1.0
1950	68	1.0	0.9395612869797854	0.9714285714285714	0.9855072463768116	1.0
