cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
30	9	0.3	0.004027521396212938	0.0038927335640138406	0.0038944180008654264	0.00389948006932409
60	18	0.6	0.016050827620874616	0.015332197614991482	0.015358361774744027	0.015450643776824034
90	23	0.7666666666666667	0.035484048707916375	0.03372434017595308	0.034074074074074076	0.0352760736196319
120	25	0.8333333333333334	0.06968641115115315	0.06561679790026247	0.06720430107526881	0.07204610951008646
150	25	0.8333333333333334	0.10646585105831785	0.10121457489878542	0.10638297872340426	0.12376237623762376
180	27	0.9	0.11655011655362801	0.10505836575875487	0.10384615384615385	0.09782608695652174
210	27	0.9	0.17193240265286935	0.15789473684210525	0.16265060240963855	0.17647058823529413
240	28	0.9333333333333333	0.19828699213528045	0.17834394904458598	0.18064516129032257	0.18421052631578946
270	28	0.9333333333333333	0.23085830748479372	0.21212121212121213	0.21875	0.24347826086956523
300	29	0.9666666666666667	0.26824387425581053	0.23770491803278687	0.23770491803278687	0.24166666666666667
330	29	0.9666666666666667	0.297410264165714	0.26851851851851855	0.2761904761904762	0.30526315789473685
360	29	0.9666666666666667	0.3248213315753054	0.29591836734693877	0.3118279569892473	0.3717948717948718
390	29	0.9666666666666667	0.3506309084561114	0.3258426966292135	0.3493975903614458	0.4393939393939394
420	29	0.9666666666666667	0.374975356484584	0.35365853658536583	0.38666666666666666	0.5087719298245614
450	29	0.9666666666666667	0.3979760014320393	0.3815789473684211	0.42028985507246375	0.58
480	29	0.9666666666666667	0.41974109739112453	0.4084507042253521	0.4603174603174603	0.6444444444444445
510	29	0.9666666666666667	0.4403676390895081	0.43283582089552236	0.4915254237288136	0.6904761904761905
540	29	0.9666666666666667	0.45994268424068985	0.4603174603174603	0.5272727272727272	0.7435897435897436
570	29	0.9666666666666667	0.47854455074704494	0.48333333333333334	0.5576923076923077	0.7837837837837838
600	30	1.0	0.4577834026847569	0.43478260869565216	0.45454545454545453	0.4225352112676056
630	30	1.0	0.47487305205331737	0.45454545454545453	0.4838709677419355	0.4918032786885246
660	30	1.0	0.49091835007739704	0.47619047619047616	0.5172413793103449	0.5555555555555556
690	30	1.0	0.5060121891508976	0.5	0.5454545454545454	0.6122448979591837
720	30	1.0	0.5202367466020521	0.5172413793103449	0.5769230769230769	0.6666666666666666
750	30	1.0	0.533665036990047	0.5357142857142857	0.6	0.7317073170731707
780	30	1.0	0.5463621648668369	0.5555555555555556	0.625	0.7692307692307693
810	30	1.0	0.5583861243274553	0.5769230769230769	0.6521739130434783	0.8108108108108109
840	30	1.0	0.5697891264507051	0.5882352941176471	0.6818181818181818	0.8333333333333334
870	30	1.0	0.5806181018918638	0.6	0.6976744186046512	0.8571428571428571
900	30	1.0	0.5909152777515054	0.625	0.7142857142857143	0.8823529411764706
930	30	1.0	0.6007189746310597	0.6382978723404256	0.7317073170731707	0.9090909090909091
960	30	1.0	0.6100637109112462	0.6521739130434783	0.75	0.9090909090909091
990	30	1.0	0.618981025600852	0.6666666666666666	0.7692307692307693	0.9375
1020	30	1.0	0.6274997160139216	0.6818181818181818	0.7894736842105263	0.9375
1050	30	1.0	0.6356457295590574	0.6976744186046512	0.8108108108108109	0.967741935483871
1080	30	1.0	0.6434431103030845	0.6976744186046512	0.8108108108108109	0.967741935483871
1110	30	1.0	0.6509138056054713	0.7142857142857143	0.8333333333333334	0.967741935483871
1140	30	1.0	0.658077756335801	0.7317073170731707	0.8333333333333334	0.967741935483871
1170	30	1.0	0.6649536347347125	0.7317073170731707	0.8571428571428571	0.967741935483871
1200	30	1.0	0.6715584274333267	0.75	0.8571428571428571	0.967741935483871
1230	30	1.0	0.6779078376603115	0.75	0.8823529411764706	0.967741935483871
1260	30	1.0	0.6840164367263438	0.7692307692307693	0.8823529411764706	1.0
1290	30	1.0	0.6898976238471041	0.7692307692307693	0.8823529411764706	1.0
1320	30	1.0	0.6955638984175024	0.7894736842105263	0.9090909090909091	1.0
1350	30	1.0	0.7010268169740144	0.7894736842105263	0.9090909090909091	1.0
1380	30	1.0	0.706297130653918	0.8108108108108109	0.9090909090909091	1.0
1410	30	1.0	0.7113847791360767	0.8108108108108109	0.9090909090909091	1.0
1440	30	1.0	0.7162993095431741	0.8108108108108109	0.9375	1.0
1470	30	1.0	0.7210492638331852	0.8333333333333334	0.9375	1.0
1500	30	1.0	0.7256426863975555	0.8333333333333334	0.9375	1.0
1530	30	1.0	0.7300873009893376	0.8333333333333334	0.9375	1.0
1560	30	1.0	0.7343902224175405	0.8333333333333334	0.9375	1.0
1590	30	1.0	0.7385582008784746	0.8571428571428571	0.9375	1.0
1620	30	1.0	0.7425972020755998	0.8571428571428571	0.9375	1.0
1650	30	1.0	0.7465133971282184	0.8571428571428571	0.967741935483871	1.0
1680	30	1.0	0.7503122133107978	0.8571428571428571	0.967741935483871	1.0
1710	30	1.0	0.753998851735866	0.8823529411764706	0.967741935483871	1.0
1740	30	1.0	0.7575782072224861	0.8823529411764706	0.967741935483871	1.0
1770	30	1.0	0.7610549345879585	0.8823529411764706	0.967741935483871	1.0
1800	30	1.0	0.7644332732395788	0.8823529411764706	0.967741935483871	1.0
1830	30	1.0	0.7677174503633023	0.8823529411764706	0.967741935483871	1.0
1860	30	1.0	0.7709112437796425	0.8823529411764706	0.967741935483871	1.0
1890	30	1.0	0.7740185367888115	0.9090909090909091	0.967741935483871	1.0
1920	30	1.0	0.7770425991945862	0.9090909090909091	0.967741935483871	1.0
1950	30	1.0	0.7799867948060872	0.9090909090909091	0.967741935483871	1.0
