cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
30	3	0.046875	0.012290044882613375	0.011194029850746268	0.011278195488721804	0.011538461538461539
60	3	0.046875	0.02458009012799193	0.022222222222222223	0.022900763358778626	0.02564102564102564
90	5	0.078125	0.03608036080486664	0.03225806451612903	0.032679738562091505	0.033783783783783786
120	6	0.09375	0.05381165919515979	0.047244094488188976	0.047619047619047616	0.04878048780487805
150	8	0.125	0.0566581569647501	0.05	0.05	0.049689440993788817
180	8	0.125	0.07586037766696753	0.06722689075630252	0.06956521739130435	0.0761904761904762
210	9	0.140625	0.09094613316377921	0.07964601769911504	0.08108108108108109	0.08411214953271028
240	12	0.1875	0.09117185564770809	0.0784313725490196	0.07692307692307693	0.07228915662650602
270	12	0.1875	0.11884081500656146	0.10344827586206896	0.10434782608695652	0.10714285714285714
300	15	0.234375	0.1007979840432859	0.08928571428571429	0.08982035928143713	0.09036144578313253
330	19	0.296875	0.07339127460307256	0.06643356643356643	0.06620209059233449	0.06529209621993128
360	22	0.34375	0.08511386707933971	0.07829181494661921	0.07913669064748201	0.08178438661710037
390	24	0.375	0.10849343490941603	0.09917355371900827	0.100418410041841	0.10344827586206896
420	29	0.453125	0.054281703322752374	0.051056338028169015	0.05132743362831858	0.052158273381294966
450	30	0.46875	0.12174680139120318	0.11320754716981132	0.11583011583011583	0.12448132780082988
480	30	0.46875	0.188663631302277	0.17647058823529413	0.18404907975460122	0.2127659574468085
510	33	0.515625	0.24705607112958247	0.2185430463576159	0.21710526315789475	0.2129032258064516
540	34	0.53125	0.27866737498057526	0.2463768115942029	0.24817518248175183	0.25
570	34	0.53125	0.3340215073322822	0.3008849557522124	0.3063063063063063	0.3333333333333333
600	35	0.546875	0.30971128609978044	0.2845528455284553	0.29411764705882354	0.32407407407407407
630	35	0.546875	0.36389181596104264	0.33653846153846156	0.35353535353535354	0.4117647058823529
660	37	0.578125	0.4023088780886206	0.3557692307692308	0.3523809523809524	0.3425925925925926
690	37	0.578125	0.44794753769591966	0.40217391304347827	0.4065934065934066	0.42528735632183906
720	41	0.640625	0.25010893099461223	0.22162162162162163	0.2192513368983957	0.21243523316062177
750	42	0.65625	0.19895783988944327	0.18421052631578946	0.1875	0.19718309859154928
780	43	0.671875	0.2876747577044412	0.26380368098159507	0.27044025157232704	0.28859060402684567
810	44	0.6875	0.3681723096098968	0.3333333333333333	0.34108527131782945	0.36065573770491804
840	44	0.6875	0.4313419140076127	0.3963963963963964	0.411214953271028	0.4583333333333333
870	48	0.75	0.32834544677212485	0.2874251497005988	0.2807017543859649	0.2594594594594595
900	51	0.796875	0.2009748020483465	0.18681318681318682	0.1895910780669145	0.2
930	52	0.8125	0.31236916356264643	0.287292817679558	0.29213483146067415	0.30952380952380953
960	53	0.828125	0.38644461016683535	0.35570469798657717	0.36054421768707484	0.37857142857142856
990	54	0.84375	0.46334788076040423	0.421875	0.42857142857142855	0.4426229508196721
1020	54	0.84375	0.525985722878766	0.4864864864864865	0.5	0.54
1050	55	0.859375	0.5791225416215943	0.5288461538461539	0.5339805825242718	0.55
1080	55	0.859375	0.6224687933629952	0.5729166666666666	0.5851063829787234	0.625
1110	56	0.875	0.6126985974699235	0.56	0.5714285714285714	0.5894736842105263
1140	56	0.875	0.6523807154828322	0.6021505376344086	0.6222222222222222	0.6666666666666666
1170	57	0.890625	0.6636676369619262	0.6063829787234043	0.6129032258064516	0.6263736263736264
1200	57	0.890625	0.6966511855292125	0.6477272727272727	0.6551724137931034	0.6951219512195121
1230	57	0.890625	0.7249602543959056	0.6785714285714286	0.6951219512195121	0.75
1260	57	0.890625	0.7495228048211809	0.7037037037037037	0.7307692307692307	0.8028169014084507
1290	57	0.890625	0.7710364034472513	0.7307692307692307	0.76	0.8382352941176471
1320	57	0.890625	0.7900355941405296	0.76	0.7916666666666666	0.8769230769230769
1350	57	0.890625	0.8069368253674398	0.7808219178082192	0.8142857142857143	0.890625
1380	58	0.90625	0.8183281394736711	0.7631578947368421	0.7733333333333333	0.7631578947368421
1410	59	0.921875	0.8130553037419819	0.7468354430379747	0.7375	0.6941176470588235
1440	59	0.921875	0.8285665353907248	0.7662337662337663	0.7662337662337663	0.7468354430379747
1470	59	0.921875	0.842446856308748	0.7866666666666666	0.7972972972972973	0.7972972972972973
1500	59	0.921875	0.8549406505569537	0.8082191780821918	0.8194444444444444	0.8428571428571429
1530	60	0.9375	0.8522782426833176	0.7894736842105263	0.7792207792207793	0.759493670886076
1560	60	0.9375	0.8643989596127027	0.8108108108108109	0.8108108108108109	0.8
1590	60	0.9375	0.8753478871234321	0.821917808219178	0.821917808219178	0.8450704225352113
1620	60	0.9375	0.8852871315028581	0.8333333333333334	0.8450704225352113	0.8695652173913043
1650	60	0.9375	0.8943502070482408	0.8450704225352113	0.8571428571428571	0.8955223880597015
1680	60	0.9375	0.9026480900825297	0.8571428571428571	0.8823529411764706	0.9230769230769231
1710	64	1.0	0.7633396192263371	0.6881720430107527	0.6736842105263158	0.6274509803921569
1740	64	1.0	0.7887955182229128	0.7191011235955056	0.7111111111111111	0.6956521739130435
