cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
1260	351	0.5215453194650818	0.03748348083796252	0.03699409780775717	0.03712321523003702	0.03752004275788348
1290	358	0.5319465081723626	0.04281613777709487	0.04200891809434405	0.041944932630345634	0.04174927113702624
1320	365	0.5423476968796433	0.06186440678021195	0.06101638248077566	0.06142712891282397	0.0626717032967033
1350	373	0.5542347696879644	0.049332098929042924	0.0484919396775871	0.04854874398021606	0.04872632266492489
1380	388	0.5765230312035661	0.02115680848454809	0.020945800043187218	0.020986585893552574	0.021111050655639587
1410	395	0.586924219910847	0.04219521965570824	0.04151776329619508	0.04153522607781283	0.041578947368421056
1440	400	0.5943536404160475	0.07726482518911486	0.07637960664502577	0.07714561234329798	0.0794754619511226
1470	406	0.6032689450222882	0.0686720965943253	0.06798392498325519	0.06868550160717307	0.07085514834205933
1500	414	0.6151560178306092	0.044268013954047884	0.04362486828240253	0.04370777027027027	0.04394904458598726
1530	418	0.6210995542347697	0.08069498069579464	0.07913669064748201	0.0793168880455408	0.07990823934238195
1560	421	0.62555720653789	0.11024240610499776	0.10898265596686513	0.11044071353620147	0.11496450027307482
1590	422	0.6270430906389302	0.17164438961690073	0.17002417405318293	0.17366255144032922	0.18533157663592445
1620	430	0.6389301634472511	0.06757022163172814	0.06686362929559944	0.06750392464678179	0.06947810631766037
1650	431	0.6404160475482912	0.12696074821624906	0.1271386430678466	0.13068526379624015	0.1421503957783641
1680	435	0.6463595839524517	0.13731560735993573	0.13169845594913715	0.12973456606024455	0.12386104783599089
1710	443	0.6582466567607727	0.07504658648210873	0.07358803986710963	0.07363696808510638	0.07379643511577545
1740	446	0.662704309063893	0.10170651058619398	0.10011223344556677	0.10088215335896857	0.10331248552235349
1770	450	0.6686478454680534	0.12749445540357582	0.12406947890818859	0.12376237623762376	0.12251565477811054
1800	454	0.674591381872214	0.08779733127142747	0.08654212733511246	0.08715684392397773	0.08900215643991374
1830	454	0.674591381872214	0.1615658363021401	0.16214285714285714	0.16746587974917004	0.18492871690427698
1860	454	0.674591381872214	0.22441918251640988	0.22917718324078748	0.2417465388711395	0.2849968612680477
1890	454	0.674591381872214	0.2786130715044498	0.28898790579248884	0.3103212576896787	0.3850720949957591
1920	454	0.674591381872214	0.32582173103149525	0.34264150943396227	0.3736625514403292	0.4814422057264051
1950	455	0.6760772659732541	0.3678253968788721	0.37325676784249384	0.3902229845626072	0.42168674698795183
1980	455	0.6760772659732541	0.40459857725733017	0.4166666666666667	0.44260700389105057	0.5061179087875417
2010	455	0.6760772659732541	0.437394857030629	0.4563691073219659	0.49136069114470843	0.5855855855855856
2040	455	0.6760772659732541	0.4668262623764187	0.49295774647887325	0.5365566037735849	0.658465991316932
2070	455	0.6760772659732541	0.4933853828122977	0.5260115606936416	0.5788804071246819	0.7233704292527822
2100	459	0.6820208023774146	0.33258015617923137	0.30317040951122853	0.28544776119402987	0.2351434426229508
2130	460	0.6835066864784547	0.12137203166393996	0.12004175365344467	0.12166093626024861	0.12647786637338465
2160	460	0.6835066864784547	0.19163339698410775	0.19303399076793956	0.20034843205574912	0.22439024390243903
2190	466	0.6924219910846954	0.07419200723267001	0.07318988534631694	0.0736409608091024	0.0749798873692679
2220	467	0.6939078751857355	0.14834997006613398	0.1476446411634524	0.15098609763983187	0.16181566181566182
